year,age,sex,n,deaths
1997,64,Males,23038,518
1997,65,Females,27203,414
1997,65,Males,23239,599
1997,66,Females,26822,471
1997,66,Males,22726,642
1997,67,Females,26478,478
1997,67,Males,21827,683
1997,68,Females,25821,483
1997,68,Males,21224,754
1997,69,Females,24645,578
1997,69,Males,19924,738
1997,70,Females,24502,588
1997,70,Males,19298,793
1997,71,Females,24604,668
1997,71,Males,19192,914
1997,72,Females,23394,749
1997,72,Males,17673,855
1997,73,Females,23042,747
1997,73,Males,16844,941
1997,74,Females,22034,809
1997,74,Males,15463,990
1997,75,Females,22491,924
1997,75,Males,15531,1028
1997,76,Females,22377,981
1997,76,Males,14636,1066
1997,77,Females,22768,1040
1997,77,Males,14167,1067
1997,78,Females,15474,881
1997,78,Males,9032,752
1997,79,Females,14061,834
1997,79,Males,7869,759
1997,80,Females,14049,943
1997,80,Males,7800,807
1997,81,Females,14465,1124
1997,81,Males,7403,833
1997,82,Females,14354,1133
1997,82,Males,7075,887
1997,83,Females,13349,1197
1997,83,Males,6193,828
1997,84,Females,11868,1107
1997,84,Males,5437,764
1997,85,Females,10560,1239
1997,85,Males,4424,650
1997,86,Females,9410,1142
1997,86,Males,3681,669
1997,87,Females,8534,1147
1997,87,Males,3081,529
1997,88,Females,7453,1051
1997,88,Males,2455,509
1997,89,Females,6165,946
1997,89,Males,1902,380
1997,90,Females,20170,4896
1997,90,Males,4837,1299
1998,0,Females,28040,137
1998,0,Males,29525,183
1998,1,Females,28849,9
1998,1,Males,30540,14
1998,2,Females,28447,7
1998,2,Males,29868,10
1998,3,Females,28977,7
1998,3,Males,30533,7
1998,4,Females,30160,3
1998,4,Males,31452,6
1998,5,Females,30868,3
1998,5,Males,32147,8
1998,6,Females,32086,9
1998,6,Males,33414,5
1998,7,Females,31897,4
1998,7,Males,33414,7
1998,8,Females,30931,4
1998,8,Males,32510,6
1998,9,Females,30916,8
1998,9,Males,32519,8
1998,10,Females,31840,1
1998,10,Males,33869,6
1998,11,Females,31782,6
1998,11,Males,33256,9
1998,12,Females,31988,3
1998,12,Males,33479,7
1998,13,Females,32027,5
1998,13,Males,33065,9
1998,14,Females,30402,4
1998,14,Males,31676,8
1998,15,Females,30561,6
1998,15,Males,31551,15
1998,16,Females,31104,8
1998,16,Males,31753,18
1998,17,Females,32045,20
1998,17,Males,33307,26
1998,18,Females,31619,14
1998,18,Males,32304,35
1998,19,Females,31745,7
1998,19,Males,32327,40
1998,20,Females,30592,13
1998,20,Males,29928,39
1998,21,Females,29911,12
1998,21,Males,29677,45
1998,22,Females,31801,10
1998,22,Males,31531,38
1998,23,Females,32005,18
1998,23,Males,31012,45
1998,24,Females,31753,15
1998,24,Males,31233,33
1998,25,Females,33791,14
1998,25,Males,33097,52
1998,26,Females,36231,19
1998,26,Males,34547,48
1998,27,Females,38034,18
1998,27,Males,36491,51
1998,28,Females,37949,17
1998,28,Males,36264,49
1998,29,Females,39240,19
1998,29,Males,37687,47
1998,30,Females,40582,17
1998,30,Males,38327,42
1998,31,Females,40931,24
1998,31,Males,39562,54
1998,32,Females,40816,20
1998,32,Males,38273,60
1998,33,Females,42126,24
1998,33,Males,39971,58
1998,34,Females,42272,26
1998,34,Males,39421,63
1998,35,Females,41873,26
1998,35,Males,39307,62
1998,36,Females,40830,33
1998,36,Males,39317,67
1998,37,Females,40661,52
1998,37,Males,38580,79
1998,38,Females,39475,40
1998,38,Males,37937,74
1998,39,Females,39037,37
1998,39,Males,37300,73
1998,40,Females,38325,40
1998,40,Males,36375,72
1998,41,Females,37138,52
1998,41,Males,35613,89
1998,42,Females,35966,64
1998,42,Males,35199,95
1998,43,Females,34647,72
1998,43,Males,33708,127
1998,44,Females,34420,69
1998,44,Males,33708,105
1998,45,Females,33607,65
1998,45,Males,33095,104
1998,46,Females,32625,74
1998,46,Males,31953,121
1998,47,Females,33468,101
1998,47,Males,32872,138
1998,48,Females,33800,96
1998,48,Males,33371,144
1998,49,Females,34888,113
1998,49,Males,34519,169
1998,50,Females,36274,116
1998,50,Males,35806,208
1998,51,Females,39523,144
1998,51,Males,38899,235
1998,52,Females,30546,132
1998,52,Males,30220,200
1998,53,Females,29594,117
1998,53,Males,28836,212
1998,54,Females,30604,148
1998,54,Males,29786,265
1998,55,Females,30300,175
1998,55,Males,28919,265
1998,56,Females,28500,157
1998,56,Males,26921,256
1998,57,Females,27296,188
1998,57,Males,25370,294
1998,58,Females,28329,196
1998,58,Males,26321,326
1998,59,Females,28310,225
1998,59,Males,26174,351
1998,60,Females,28044,224
1998,60,Males,26161,390
1998,61,Females,27751,257
1998,61,Males,25105,431
1998,62,Females,27533,326
1998,62,Males,24868,467
1998,63,Females,27155,300
1998,63,Males,24111,502
1998,64,Females,26410,368
1998,64,Males,23363,546
1998,65,Females,26004,416
1998,65,Males,22595,574
1998,66,Females,26845,455
1998,66,Males,22686,654
1998,67,Females,26413,477
1998,67,Males,22133,700
1998,68,Females,26074,496
1998,68,Males,21190,686
1998,69,Females,25315,570
1998,69,Males,20510,749
1998,70,Females,24038,609
1998,70,Males,19187,778
1998,71,Females,23845,663
1998,71,Males,18517,835
1998,72,Females,23988,677
1998,72,Males,18298,913
1998,73,Females,22743,794
1998,73,Males,16839,910
1998,74,Females,22328,798
1998,74,Males,15936,947
1998,75,Females,21206,841
1998,75,Males,14511,926
1998,76,Females,21573,939
1998,76,Males,14495,1023
1998,77,Females,21422,1058
1998,77,Males,13590,1051
1998,78,Females,21650,1095
1998,78,Males,13096,1052
1998,79,Females,14649,851
1998,79,Males,8311,776
1998,80,Females,13257,877
1998,80,Males,7179,698
1998,81,Females,13132,916
1998,81,Males,7004,731
1998,82,Females,13453,1022
1998,82,Males,6584,809
1998,83,Females,13265,1157
1998,83,Males,6261,783
1998,84,Females,12221,1157
1998,84,Males,5458,736
1998,85,Females,10770,1110
1998,85,Males,4703,720
1998,86,Females,9444,1155
1998,86,Males,3815,617
1998,87,Females,8330,1124
1998,87,Males,3102,560
1998,88,Females,7479,1105
1998,88,Males,2549,473
1998,89,Females,6502,1027
1998,89,Males,1997,442
1998,90,Females,20886,5104
1998,90,Males,5201,1370
1999,0,Females,27451,115
1999,0,Males,28762,161
1999,1,Females,27956,9
1999,1,Males,29327,13
1999,2,Females,28685,6
1999,2,Males,30458,6
1999,3,Females,28420,7
1999,3,Males,29866,7
1999,4,Females,28893,4
1999,4,Males,30493,5
1999,5,Females,30044,5
1999,5,Males,31355,5
1999,6,Females,30812,4
1999,6,Males,32100,8
1999,7,Females,32031,6
1999,7,Males,33337,5
1999,8,Females,31856,3
1999,8,Males,33403,3
1999,9,Females,30952,2
1999,9,Males,32560,2
1999,10,Females,30845,3
1999,10,Males,32550,4
1999,11,Females,31798,1
1999,11,Males,33849,4
1999,12,Females,31707,5
1999,12,Males,33245,8
1999,13,Females,31966,4
1999,13,Males,33443,10
1999,14,Females,32051,4
1999,14,Males,33165,7
1999,15,Females,30393,9
1999,15,Males,31623,16
1999,16,Females,30447,11
1999,16,Males,31223,21
1999,17,Females,30957,12
1999,17,Males,31359,24
1999,18,Females,31989,13
1999,18,Males,33084,23
1999,19,Females,33260,20
1999,19,Males,33340,54
1999,20,Females,32307,13
1999,20,Males,32620,48
1999,21,Females,30631,11
1999,21,Males,29861,34
1999,22,Females,29633,7
1999,22,Males,29219,38
1999,23,Females,30965,16
1999,23,Males,30713,47
1999,24,Females,31320,11
1999,24,Males,30113,48
1999,25,Females,31389,11
1999,25,Males,30516,47
1999,26,Females,33615,12
1999,26,Males,32434,46
1999,27,Females,36174,20
1999,27,Males,34058,52
1999,28,Females,37985,13
1999,28,Males,36085,49
1999,29,Females,37906,18
1999,29,Males,35866,56
1999,30,Females,39317,22
1999,30,Males,37366,45
1999,31,Females,40619,28
1999,31,Males,38068,55
1999,32,Females,40898,23
1999,32,Males,39363,68
1999,33,Females,40868,24
1999,33,Males,38090,65
1999,34,Females,42146,30
1999,34,Males,39774,62
1999,35,Females,42221,28
1999,35,Males,39369,67
1999,36,Females,41964,30
1999,36,Males,39222,72
1999,37,Females,40860,35
1999,37,Males,39253,69
1999,38,Females,40570,44
1999,38,Males,38471,72
1999,39,Females,39371,40
1999,39,Males,37785,77
1999,40,Females,39050,49
1999,40,Males,37209,91
1999,41,Females,38297,50
1999,41,Males,36386,96
1999,42,Females,37119,62
1999,42,Males,35579,93
1999,43,Females,35916,66
1999,43,Males,35177,97
1999,44,Females,34653,63
1999,44,Males,33728,84
1999,45,Females,34379,64
1999,45,Males,33633,112
1999,46,Females,33583,89
1999,46,Males,33032,109
1999,47,Females,32581,84
1999,47,Males,31972,112
1999,48,Females,33452,84
1999,48,Males,32814,147
1999,49,Females,33779,121
1999,49,Males,33341,156
1999,50,Females,34826,138
1999,50,Males,34452,224
1999,51,Females,36164,129
1999,51,Males,35629,199
1999,52,Females,39415,166
1999,52,Males,38724,238
1999,53,Females,30508,118
1999,53,Males,30051,243
1999,54,Females,29522,135
1999,54,Males,28706,280
1999,55,Females,30497,179
1999,55,Males,29679,268
1999,56,Females,30202,174
1999,56,Males,28655,316
1999,57,Females,28385,178
1999,57,Males,26702,334
1999,58,Females,27216,211
1999,58,Males,25148,306
1999,59,Females,28192,218
1999,59,Males,26095,358
1999,60,Females,28147,230
1999,60,Males,25911,397
1999,61,Females,27830,294
1999,61,Males,25851,410
1999,62,Females,27533,300
1999,62,Males,24731,465
1999,63,Females,27272,314
1999,63,Males,24473,467
1999,64,Females,26898,333
1999,64,Males,23724,452
1999,65,Females,26106,376
1999,65,Males,22881,555
1999,66,Females,25641,423
1999,66,Males,22048,617
1999,67,Females,26473,451
1999,67,Males,22059,672
1999,68,Females,25949,476
1999,68,Males,21432,652
1999,69,Females,25598,566
1999,69,Males,20522,735
1999,70,Females,24767,580
1999,70,Males,19765,793
1999,71,Females,23416,688
1999,71,Males,18391,806
1999,72,Females,23133,712
1999,72,Males,17665,871
1999,73,Females,23262,784
1999,73,Males,17380,953
1999,74,Females,21993,781
1999,74,Males,15939,915
1999,75,Females,21547,836
1999,75,Males,15018,982
1999,76,Females,20351,895
1999,76,Males,13526,987
1999,77,Females,20670,974
1999,77,Males,13510,1043
1999,78,Females,20372,1151
1999,78,Males,12603,1082
1999,79,Females,20521,1163
1999,79,Males,12046,1058
1999,80,Females,13794,962
1999,80,Males,7590,717
1999,81,Females,12350,964
1999,81,Males,6457,734
1999,82,Females,12160,1039
1999,82,Males,6306,765
1999,83,Females,12398,1040
1999,83,Males,5771,767
1999,84,Females,12093,1174
1999,84,Males,5433,773
1999,85,Females,11075,1209
1999,85,Males,4670,747
1999,86,Females,9601,1163
1999,86,Males,3951,702
1999,87,Females,8294,1194
1999,87,Males,3178,630
1999,88,Females,7167,1096
1999,88,Males,2568,530
1999,89,Females,6425,1085
1999,89,Males,2112,465
1999,90,Females,21571,5366
1999,90,Males,5524,1497
2000,0,Females,25835,132
2000,0,Males,27576,173
2000,1,Females,27230,8
2000,1,Males,28602,10
2000,2,Females,27846,6
2000,2,Males,29160,10
2000,3,Females,28499,2
2000,3,Males,30358,3
2000,4,Females,28347,4
2000,4,Males,29760,10
2000,5,Females,28808,3
2000,5,Males,30367,9
2000,6,Females,29925,4
2000,6,Males,31205,4
2000,7,Females,30679,1
2000,7,Males,31978,2
2000,8,Females,31914,1
2000,8,Males,33235,1
2000,9,Females,31833,1
2000,9,Males,33398,8
2000,10,Females,30956,6
2000,10,Males,32576,5
2000,11,Females,30856,2
2000,11,Males,32568,7
2000,12,Females,31767,4
2000,12,Males,33850,4
2000,13,Females,31702,6
2000,13,Males,33269,5
2000,14,Females,31927,3
2000,14,Males,33413,7
2000,15,Females,32125,5
2000,15,Males,33199,11
2000,16,Females,30393,6
2000,16,Males,31446,15
2000,17,Females,30378,8
2000,17,Males,31020,26
2000,18,Females,30918,14
2000,18,Males,31210,21
2000,19,Females,33319,13
2000,19,Males,33888,42
2000,20,Females,33887,10
2000,20,Males,33788,34
2000,21,Females,32352,11
2000,21,Males,32554,37
2000,22,Females,30242,10
2000,22,Males,29510,32
2000,23,Females,28822,13
2000,23,Males,28394,42
2000,24,Females,30322,12
2000,24,Males,29734,53
2000,25,Females,30983,13
2000,25,Males,29327,38
2000,26,Females,31176,17
2000,26,Males,29822,46
2000,27,Females,33483,16
2000,27,Males,31970,38
2000,28,Females,36013,21
2000,28,Males,33555,59
2000,29,Females,37993,16
2000,29,Males,35650,53
2000,30,Females,37880,26
2000,30,Males,35482,56
2000,31,Females,39326,24
2000,31,Males,37070,45
2000,32,Females,40565,29
2000,32,Males,37713,64
2000,33,Females,40886,30
2000,33,Males,38992,56
2000,34,Females,40933,30
2000,34,Males,37886,57
2000,35,Females,42080,32
2000,35,Males,39611,76
2000,36,Females,42229,33
2000,36,Males,39184,66
2000,37,Females,42018,38
2000,37,Males,39098,71
2000,38,Females,40871,42
2000,38,Males,39138,85
2000,39,Females,40533,56
2000,39,Males,38296,71
2000,40,Females,39310,51
2000,40,Males,37638,79
2000,41,Females,39031,53
2000,41,Males,37030,105
2000,42,Females,38263,75
2000,42,Males,36315,80
2000,43,Females,37125,63
2000,43,Males,35528,103
2000,44,Females,35900,67
2000,44,Males,35164,106
2000,45,Females,34615,59
2000,45,Males,33701,96
2000,46,Females,34360,99
2000,46,Males,33553,121
2000,47,Females,33556,93
2000,47,Males,33004,134
2000,48,Females,32547,80
2000,48,Males,31896,143
2000,49,Females,33389,91
2000,49,Males,32735,129
2000,50,Females,33714,94
2000,50,Males,33267,176
2000,51,Females,34744,128
2000,51,Males,34357,202
2000,52,Females,36093,156
2000,52,Males,35518,221
2000,53,Females,39316,146
2000,53,Males,38512,238
2000,54,Females,30417,140
2000,54,Males,29925,256
2000,55,Females,29434,159
2000,55,Males,28594,253
2000,56,Females,30390,144
2000,56,Males,29392,296
2000,57,Females,30078,217
2000,57,Males,28445,333
2000,58,Females,28254,198
2000,58,Males,26426,295
2000,59,Females,27065,202
2000,59,Males,24915,353
2000,60,Females,28073,252
2000,60,Males,25812,416
2000,61,Females,27949,254
2000,61,Males,25581,407
2000,62,Females,27571,289
2000,62,Males,25534,478
2000,63,Females,27251,293
2000,63,Males,24342,462
2000,64,Females,27062,316
2000,64,Males,24061,496
2000,65,Females,26613,366
2000,65,Males,23323,522
2000,66,Females,25824,374
2000,66,Males,22360,593
2000,67,Females,25291,417
2000,67,Males,21538,591
2000,68,Females,26024,507
2000,68,Males,21432,676
2000,69,Females,25478,531
2000,69,Males,20755,709
2000,70,Females,25072,570
2000,70,Males,19787,757
2000,71,Females,24179,629
2000,71,Males,19029,788
2000,72,Females,22762,641
2000,72,Males,17598,838
2000,73,Females,22410,706
2000,73,Males,16814,843
2000,74,Females,22495,771
2000,74,Males,16428,907
2000,75,Females,21238,828
2000,75,Males,15033,873
2000,76,Females,20724,902
2000,76,Males,14126,890
2000,77,Females,19434,915
2000,77,Males,12594,944
2000,78,Females,19693,1051
2000,78,Males,12428,1018
2000,79,Females,19257,1069
2000,79,Males,11650,969
2000,80,Females,19297,1214
2000,80,Males,11046,974
2000,81,Females,12885,895
2000,81,Males,6870,754
2000,82,Females,11415,883
2000,82,Males,5769,692
2000,83,Females,11189,1005
2000,83,Males,5588,723
2000,84,Females,11355,1113
2000,84,Males,5021,686
2000,85,Females,10926,1136
2000,85,Males,4726,689
2000,86,Females,9976,1113
2000,86,Males,4000,660
2000,87,Females,8445,1090
2000,87,Males,3316,567
2000,88,Females,7190,1022
2000,88,Males,2568,544
2000,89,Females,6132,976
2000,89,Males,2086,405
2000,90,Females,22352,5136
2000,90,Males,5944,1469
2001,0,Females,25682,135
2001,0,Males,26345,155
2001,1,Females,25618,8
2001,1,Males,27442,4
2001,2,Females,27064,4
2001,2,Males,28604,4
2001,3,Females,27742,3
2001,3,Males,29070,5
2001,4,Females,28383,5
2001,4,Males,30311,9
2001,5,Females,28336,3
2001,5,Males,29752,7
2001,6,Females,28769,3
2001,6,Males,30334,5
2001,7,Females,29871,4
2001,7,Males,31134,5
2001,8,Females,30623,3
2001,8,Males,31970,5
2001,9,Females,31859,3
2001,9,Males,33165,5
2001,10,Females,31848,1
2001,10,Males,33401,7
2001,11,Females,31026,4
2001,11,Males,32667,5
2001,12,Females,30845,3
2001,12,Males,32548,8
2001,13,Females,31752,8
2001,13,Males,33829,7
2001,14,Females,31713,5
2001,14,Males,33294,8
2001,15,Females,31960,7
2001,15,Males,33417,11
2001,16,Females,32125,8
2001,16,Males,33268,15
2001,17,Females,30324,10
2001,17,Males,31514,27
2001,18,Females,30180,15
2001,18,Males,30950,39
2001,19,Females,31883,7
2001,19,Males,31984,39
2001,20,Females,33931,20
2001,20,Males,34395,31
2001,21,Females,33983,14
2001,21,Males,34058,41
2001,22,Females,32109,12
2001,22,Males,32430,41
2001,23,Females,29512,11
2001,23,Males,29015,32
2001,24,Females,28151,14
2001,24,Males,27811,34
2001,25,Females,30133,9
2001,25,Males,29307,32
2001,26,Females,30818,14
2001,26,Males,28969,38
2001,27,Females,31180,13
2001,27,Males,29749,46
2001,28,Females,33509,14
2001,28,Males,31758,50
2001,29,Females,36124,13
2001,29,Males,33338,48
2001,30,Females,38051,23
2001,30,Males,35438,50
2001,31,Females,37895,17
2001,31,Males,35372,55
2001,32,Females,39509,22
2001,32,Males,36882,68
2001,33,Females,40615,33
2001,33,Males,37511,49
2001,34,Females,40985,31
2001,34,Males,38979,74
2001,35,Females,40997,28
2001,35,Males,37826,67
2001,36,Females,42137,34
2001,36,Males,39511,70
2001,37,Females,42356,28
2001,37,Males,39122,90
2001,38,Females,42155,38
2001,38,Males,39110,81
2001,39,Females,40897,43
2001,39,Males,39121,90
2001,40,Females,40538,56
2001,40,Males,38174,73
2001,41,Females,39238,53
2001,41,Males,37491,117
2001,42,Females,39094,57
2001,42,Males,36990,109
2001,43,Females,38296,69
2001,43,Males,36308,98
2001,44,Females,37164,74
2001,44,Males,35595,107
2001,45,Females,35887,52
2001,45,Males,35049,132
2001,46,Females,34601,80
2001,46,Males,33712,132
2001,47,Females,34366,100
2001,47,Males,33537,143
2001,48,Females,33566,92
2001,48,Males,33003,150
2001,49,Females,32563,100
2001,49,Males,31924,169
2001,50,Females,33331,116
2001,50,Males,32664,170
2001,51,Females,33670,129
2001,51,Males,33168,193
2001,52,Females,34658,140
2001,52,Males,34264,201
2001,53,Females,36024,127
2001,53,Males,35413,249
2001,54,Females,39262,175
2001,54,Males,38429,281
2001,55,Females,30356,175
2001,55,Males,29821,283
2001,56,Females,29402,160
2001,56,Males,28429,258
2001,57,Females,30316,214
2001,57,Males,29258,315
2001,58,Females,29922,210
2001,58,Males,28241,361
2001,59,Females,28163,219
2001,59,Males,26230,346
2001,60,Females,26942,263
2001,60,Males,24634,377
2001,61,Females,27873,265
2001,61,Males,25596,419
2001,62,Females,27759,264
2001,62,Males,25280,438
2001,63,Females,27352,279
2001,63,Males,25136,487
2001,64,Females,27003,312
2001,64,Males,23976,467
2001,65,Females,26785,364
2001,65,Males,23651,529
2001,66,Females,26357,360
2001,66,Males,22881,561
2001,67,Females,25535,418
2001,67,Males,21881,599
2001,68,Females,24952,416
2001,68,Males,21010,567
2001,69,Females,25580,510
2001,69,Males,20832,663
2001,70,Females,25004,531
2001,70,Males,20080,736
2001,71,Females,24546,543
2001,71,Males,19104,726
2001,72,Females,23626,627
2001,72,Males,18246,816
2001,73,Females,22103,723
2001,73,Males,16801,867
2001,74,Females,21659,743
2001,74,Males,16009,886
2001,75,Females,21741,775
2001,75,Males,15621,855
2001,76,Females,20487,858
2001,76,Males,14176,869
2001,77,Females,19951,913
2001,77,Males,13250,916
2001,78,Females,18564,932
2001,78,Males,11694,917
2001,79,Females,18679,1000
2001,79,Males,11453,1022
2001,80,Females,18253,1160
2001,80,Males,10662,982
2001,81,Females,18129,1183
2001,81,Males,10060,939
2001,82,Females,12064,970
2001,82,Males,6242,617
2001,83,Females,10490,911
2001,83,Males,5104,667
2001,84,Females,10220,993
2001,84,Males,4905,649
2001,85,Females,10262,1065
2001,85,Males,4334,670
2001,86,Females,9843,1121
2001,86,Males,4077,606
2001,87,Females,8960,1116
2001,87,Males,3381,625
2001,88,Females,7411,1075
2001,88,Males,2778,499
2001,89,Females,6252,903
2001,89,Males,2111,396
2001,90,Females,23018,5397
2001,90,Males,6367,1613
2002,0,Females,25083,103
2002,0,Males,26115,167
2002,1,Females,25796,11
2002,1,Males,26481,11
2002,2,Females,25762,10
2002,2,Males,27595,8
2002,3,Females,27208,5
2002,3,Males,28699,6
